country,year,iso_code,population,gdp,co2,co2_growth_prct,co2_per_gdp,co2_per_unit_energy,energy_per_capita,primary_energy_consumption,lat,long,continent
France,2012,FRA,63564224.0,2395403190272.0,355.932,0.62,0.149,0.125,45356.555,2883.054,46.603354,1.8883335,Europe
France,2013,FRA,63893520.0,2415696805888.0,357.537,0.45,0.148,0.125,45605.465,2913.894,46.603354,1.8883335,Europe
France,2014,FRA,64193552.0,2424453726208.0,325.886,-8.85,0.134,0.119,43488.176,2791.66,46.603354,1.8883335,Europe
France,2015,FRA,64453196.0,2453072773120.0,329.91,1.23,0.134,0.119,43569.078,2808.166,46.603354,1.8883335,Europe
France,2016,FRA,64667588.0,2479389933568.0,333.579,1.11,0.134,0.123,42694.418,2760.945,46.603354,1.8883335,Europe
France,2017,FRA,64842512.0,2536203354112.0,336.996,1.02,0.133,0.125,42264.484,2740.535,46.603354,1.8883335,Europe
France,2018,FRA,64990512.0,2581673803776.0,322.372,-4.34,0.125,0.117,42946.648,2791.125,46.603354,1.8883335,Europe
Georgia,1992,GEO,5303925.0,28371175424.0,15.277,-3.73,0.539,0.162,17760.809,94.202,32.3293809,-83.1137366,Asia
Georgia,1993,GEO,5208954.0,19963488256.0,9.916,-35.09,0.497,0.17,11162.092,58.143,32.3293809,-83.1137366,Asia
Georgia,1994,GEO,5097126.0,17806233600.0,6.068,-38.81,0.341,0.135,8792.461,44.816,32.3293809,-83.1137366,Asia
Georgia,1995,GEO,4976252.0,18187137024.0,2.29,-62.26,0.126,0.052,8893.492,44.256,32.3293809,-83.1137366,Asia
Georgia,1996,GEO,4846627.0,19998451712.0,4.054,77.0,0.203,0.087,9601.115,46.533,32.3293809,-83.1137366,Asia
Georgia,1997,GEO,4709596.0,22010931200.0,4.426,9.19,0.201,0.092,10177.847,47.934,32.3293809,-83.1137366,Asia
Georgia,1998,GEO,4575396.0,22536785920.0,4.939,11.59,0.219,0.102,10608.134,48.536,32.3293809,-83.1137366,Asia
Georgia,1999,GEO,4456652.0,23091363840.0,4.311,-12.72,0.187,0.092,10564.793,47.084,32.3293809,-83.1137366,Asia
Georgia,2000,GEO,4362184.0,23550461952.0,4.5,4.39,0.191,0.112,9214.134,40.194,32.3293809,-83.1137366,Asia
Georgia,2001,GEO,4296981.0,24543610880.0,3.732,-17.07,0.152,0.101,8641.605,37.133,32.3293809,-83.1137366,Asia
Georgia,2002,GEO,4258573.0,25794070528.0,3.352,-10.19,0.13,0.077,10276.8,43.765,32.3293809,-83.1137366,Asia
Georgia,2003,GEO,4238930.0,28539744256.0,3.735,11.43,0.131,0.096,9189.162,38.952,32.3293809,-83.1137366,Asia
Georgia,2004,GEO,4225811.0,30055133184.0,4.276,14.47,0.142,0.106,9519.921,40.229,32.3293809,-83.1137366,Asia
Georgia,2005,GEO,4210158.0,32780605440.0,5.018,17.36,0.153,0.11,10870.097,45.765,32.3293809,-83.1137366,Asia
Georgia,2006,GEO,4189722.0,35705843712.0,6.097,21.51,0.171,0.147,9874.928,41.373,32.3293809,-83.1137366,Asia
Georgia,2007,GEO,4166859.0,40006930432.0,6.365,4.41,0.159,0.123,12418.383,51.746,32.3293809,-83.1137366,Asia
Georgia,2008,GEO,4142648.0,40781258752.0,5.309,-16.6,0.13,0.103,12495.731,51.765,32.3293809,-83.1137366,Asia
Georgia,2009,GEO,4119490.0,39112843264.0,6.136,15.57,0.157,0.117,12776.879,52.634,32.3293809,-83.1137366,Asia
Georgia,2010,GEO,4099096.0,41359867904.0,6.208,1.18,0.15,0.109,13843.399,56.745,32.3293809,-83.1137366,Asia
Georgia,2011,GEO,4081012.0,44138078208.0,7.805,25.72,0.177,0.148,12942.6,52.819,32.3293809,-83.1137366,Asia
Georgia,2012,GEO,4064097.0,46940131328.0,8.252,5.73,0.176,0.151,13458.003,54.695,32.3293809,-83.1137366,Asia
Georgia,2013,GEO,4048701.0,48532123648.0,8.009,-2.94,0.165,0.13,15212.441,61.591,32.3293809,-83.1137366,Asia
Georgia,2014,GEO,4035310.0,50778370048.0,8.934,11.55,0.176,0.139,15941.604,64.329,32.3293809,-83.1137366,Asia
Georgia,2015,GEO,4024180.0,52238069760.0,9.747,9.1,0.187,0.143,16950.881,68.213,32.3293809,-83.1137366,Asia
Georgia,2016,GEO,4015457.0,53661818880.0,10.066,3.28,0.188,0.14,17955.854,72.101,32.3293809,-83.1137366,Asia
Georgia,2017,GEO,4008723.0,56260120576.0,10.18,1.13,0.181,0.142,17882.922,71.688,32.3293809,-83.1137366,Asia
Georgia,2018,GEO,4002946.0,58984800256.0,10.105,-0.74,0.171,0.138,18266.66,73.12,32.3293809,-83.1137366,Asia
Germany,1965,DEU,76258032.0,1107504005120.0,960.102,-0.91,0.867,0.324,38937.449,2969.293,51.1638175,10.4478313,Europe
Germany,1966,DEU,76819568.0,1140349206528.0,951.422,-0.9,0.834,0.32,38753.164,2977.001,51.1638175,10.4478313,Europe
Germany,1967,DEU,77357248.0,1143923015680.0,936.229,-1.6,0.818,0.316,38385.949,2969.431,51.1638175,10.4478313,Europe
Germany,1968,DEU,77847176.0,1204136574976.0,984.791,5.19,0.818,0.311,40726.109,3170.413,51.1638175,10.4478313,Europe
Germany,1969,DEU,78260760.0,1283751411712.0,1052.001,6.82,0.82,0.308,43697.227,3419.778,51.1638175,10.4478313,Europe
Germany,1970,DEU,78578384.0,1343859720192.0,1026.022,-2.47,0.763,0.284,45954.324,3611.017,51.1638175,10.4478313,Europe
Germany,1971,DEU,78789928.0,1383509131264.0,1037.237,1.09,0.75,0.285,46243.941,3643.557,51.1638175,10.4478313,Europe
Germany,1972,DEU,78901832.0,1440601473024.0,1041.481,0.41,0.723,0.276,47783.715,3770.223,51.1638175,10.4478313,Europe
Germany,1973,DEU,78932456.0,1505896431616.0,1085.738,4.25,0.721,0.273,50516.027,3987.354,51.1638175,10.4478313,Europe
Germany,1974,DEU,78909808.0,1518360854528.0,1062.727,-2.12,0.7,0.272,49651.973,3918.028,51.1638175,10.4478313,Europe
Germany,1975,DEU,78856032.0,1510149849088.0,1002.447,-5.67,0.664,0.267,47739.758,3764.568,51.1638175,10.4478313,Europe
Germany,1976,DEU,78781744.0,1583048294400.0,1090.84,8.82,0.689,0.272,50987.758,4016.905,51.1638175,10.4478313,Europe
Germany,1977,DEU,78687320.0,1628636053504.0,1052.609,-3.5,0.646,0.263,50925.492,4007.19,51.1638175,10.4478313,Europe
Germany,1978,DEU,78573584.0,1674283057152.0,1079.133,2.52,0.645,0.26,52844.438,4152.177,51.1638175,10.4478313,Europe
Germany,1979,DEU,78438168.0,1741603209216.0,1117.888,3.59,0.642,0.255,55877.246,4382.909,51.1638175,10.4478313,Europe
Germany,1980,DEU,78283104.0,1761467957248.0,1100.066,-1.59,0.624,0.26,54152.586,4239.232,51.1638175,10.4478313,Europe
Germany,1981,DEU,78107856.0,1768196407296.0,1048.523,-4.69,0.593,0.256,52584.125,4107.233,51.1638175,10.4478313,Europe
Germany,1982,DEU,77926016.0,1753143312384.0,1015.734,-3.13,0.579,0.257,50849.395,3962.491,51.1638175,10.4478313,Europe
Germany,1983,DEU,77770208.0,1784298602496.0,1011.605,-0.41,0.567,0.252,51671.605,4018.511,51.1638175,10.4478313,Europe
Germany,1984,DEU,77682296.0,1834585161728.0,1033.245,2.14,0.563,0.249,53641.453,4166.991,51.1638175,10.4478313,Europe
Germany,1985,DEU,77691592.0,1874769870848.0,1044.118,1.05,0.557,0.244,55222.559,4290.329,51.1638175,10.4478313,Europe
Germany,1986,DEU,77806136.0,1916181413888.0,1047.472,0.32,0.547,0.247,54683.043,4254.676,51.1638175,10.4478313,Europe
Germany,1987,DEU,78015744.0,1945055789056.0,1032.443,-1.43,0.531,0.241,55004.004,4291.178,51.1638175,10.4478313,Europe
Germany,1988,DEU,78307520.0,2009989513216.0,1029.024,-0.33,0.512,0.24,54985.34,4305.766,51.1638175,10.4478313,Europe
Germany,1989,DEU,78660304.0,2075675197440.0,1008.792,-1.97,0.486,0.238,54159.336,4260.19,51.1638175,10.4478313,Europe
Germany,1990,DEU,79053984.0,2015547621376.0,1052.477,4.33,0.522,0.252,53035.172,4192.642,51.1638175,10.4478313,Europe
Germany,1991,DEU,79490832.0,2140549414912.0,1014.225,-3.63,0.474,0.249,51460.562,4090.643,51.1638175,10.4478313,Europe
Germany,1992,DEU,79963168.0,2206446125056.0,965.893,-4.77,0.438,0.242,50139.805,4009.338,51.1638175,10.4478313,Europe
Germany,1993,DEU,80428552.0,2210102247424.0,956.132,-1.01,0.433,0.24,49628.23,3991.527,51.1638175,10.4478313,Europe
Germany,1994,DEU,80832928.0,2290161025024.0,939.815,-1.71,0.41,0.238,48917.836,3954.172,51.1638175,10.4478313,Europe
Germany,1995,DEU,81138656.0,2356396687360.0,938.968,-0.09,0.398,0.237,48987.684,3974.795,51.1638175,10.4478313,Europe
Germany,1996,DEU,81323664.0,2402605858816.0,959.151,2.15,0.399,0.234,50487.711,4105.846,51.1638175,10.4478313,Europe
Germany,1997,DEU,81399248.0,2474738188288.0,931.324,-2.9,0.376,0.231,49793.914,4053.187,51.1638175,10.4478313,Europe
Germany,1998,DEU,81402672.0,2552402542592.0,923.357,-0.86,0.362,0.23,49379.602,4019.632,51.1638175,10.4478313,Europe
Germany,1999,DEU,81389936.0,2632654520320.0,895.874,-2.98,0.34,0.227,48698.406,3963.56,51.1638175,10.4478313,Europe
Germany,2000,DEU,81400880.0,2741356986368.0,899.852,0.44,0.328,0.226,48994.301,3988.179,51.1638175,10.4478313,Europe
Germany,2001,DEU,81453888.0,2819462529024.0,916.648,1.87,0.325,0.227,49878.52,4062.799,51.1638175,10.4478313,Europe
Germany,2002,DEU,81535128.0,2851462971392.0,899.971,-1.82,0.316,0.226,49202.387,4011.723,51.1638175,10.4478313,Europe
Germany,2003,DEU,81614368.0,2863394193408.0,901.152,0.13,0.315,0.226,49139.277,4010.471,51.1638175,10.4478313,Europe
Germany,2004,DEU,81646480.0,2929753849856.0,887.089,-1.56,0.303,0.223,49112.875,4009.893,51.1638175,10.4478313,Europe
Germany,2005,DEU,81602744.0,2983874265088.0,866.697,-2.3,0.29,0.22,48560.027,3962.631,51.1638175,10.4478313,Europe
Germany,2006,DEU,81472232.0,3129394593792.0,878.32,1.34,0.281,0.218,49862.195,4062.384,51.1638175,10.4478313,Europe
Germany,2007,DEU,81277832.0,3268102848512.0,851.624,-3.04,0.261,0.221,47902.664,3893.425,51.1638175,10.4478313,Europe
Germany,2008,DEU,81065752.0,3340933005312.0,854.927,0.39,0.256,0.219,48536.668,3934.661,51.1638175,10.4478313,Europe
Germany,2009,DEU,80899960.0,3189039955968.0,790.295,-7.56,0.248,0.216,45638.84,3692.18,51.1638175,10.4478313,Europe
Germany,2010,DEU,80827000.0,3356793241600.0,832.949,5.4,0.248,0.219,47597.34,3847.15,51.1638175,10.4478313,Europe
Germany,2011,DEU,80855632.0,3519131418624.0,809.217,-2.85,0.23,0.221,45891.504,3710.586,51.1638175,10.4478313,Europe
Germany,2012,DEU,80972632.0,3536438165504.0,813.985,0.59,0.23,0.219,46459.09,3761.915,51.1638175,10.4478313,Europe
Germany,2013,DEU,81174376.0,3553715290112.0,831.454,2.15,0.234,0.218,47656.902,3868.519,51.1638175,10.4478313,Europe
Germany,2014,DEU,81450368.0,3610400784384.0,792.588,-4.67,0.22,0.217,45525.27,3708.05,51.1638175,10.4478313,Europe
Germany,2015,DEU,81787416.0,3672553029632.0,795.61,0.38,0.217,0.214,46198.074,3778.421,51.1638175,10.4478313,Europe
Germany,2016,DEU,82193776.0,3735419092992.0,800.687,0.64,0.214,0.212,46725.09,3840.512,51.1638175,10.4478313,Europe
Germany,2017,DEU,82658408.0,3827498221568.0,785.883,-1.85,0.205,0.205,47065.547,3890.363,51.1638175,10.4478313,Europe
Germany,2018,DEU,83124416.0,3885961314304.0,754.112,-4.04,0.194,0.202,45628.586,3792.85,51.1638175,10.4478313,Europe
Greece,1982,GRC,9796830.0,138508058624.0,51.509,2.76,0.372,0.259,20331.389,199.183,38.9953683,21.9877132,Europe
Greece,1983,GRC,9860734.0,139066310656.0,54.789,6.37,0.394,0.274,20312.766,200.299,38.9953683,21.9877132,Europe
Greece,1984,GRC,9916481.0,142899249152.0,56.285,2.73,0.394,0.27,21089.904,209.138,38.9953683,21.9877132,Europe
Greece,1985,GRC,9968233.0,147360301056.0,59.772,6.2,0.406,0.271,22161.453,220.911,38.9953683,21.9877132,Europe
Greece,1986,GRC,10015122.0,149738258432.0,58.274,-2.51,0.389,0.264,22104.584,221.38,38.9953683,21.9877132,Europe
Greece,1987,GRC,10057292.0,149058781184.0,62.576,7.38,0.42,0.259,24070.125,242.08,38.9953683,21.9877132,Europe
Greece,1988,GRC,10101349.0,155690549248.0,67.052,7.15,0.431,0.263,25303.607,255.601,38.9953683,21.9877132,Europe
Greece,1989,GRC,10155721.0,161665843200.0,73.231,9.22,0.453,0.265,27282.131,277.07,38.9953683,21.9877132,Europe
Greece,1990,GRC,10225990.0,161708982272.0,83.426,13.92,0.516,0.291,28096.299,287.312,38.9953683,21.9877132,Europe
Greece,1991,GRC,10315109.0,168230944768.0,83.401,-0.03,0.496,0.287,28257.801,291.482,38.9953683,21.9877132,Europe
Greece,1992,GRC,10420226.0,170928734208.0,84.983,1.9,0.497,0.287,28465.641,296.618,38.9953683,21.9877132,Europe
Greece,1993,GRC,10533811.0,169706668032.0,84.296,-0.81,0.497,0.281,28530.113,300.531,38.9953683,21.9877132,Europe
Greece,1994,GRC,10644939.0,174662615040.0,86.442,2.55,0.495,0.283,28712.555,305.643,38.9953683,21.9877132,Europe
Greece,1995,GRC,10745502.0,179928432640.0,86.979,0.62,0.483,0.275,29481.549,316.794,38.9953683,21.9877132,Europe
Greece,1996,GRC,10832139.0,186744569856.0,89.132,2.48,0.477,0.275,29984.355,324.795,38.9953683,21.9877132,Europe
Greece,1997,GRC,10906248.0,196868816896.0,93.821,5.26,0.477,0.282,30628.928,334.047,38.9953683,21.9877132,Europe
Greece,1998,GRC,10970121.0,206380728320.0,98.642,5.14,0.478,0.279,32340.734,354.782,38.9953683,21.9877132,Europe
Greece,1999,GRC,11027899.0,214634217472.0,97.958,-0.69,0.456,0.277,32164.318,354.705,38.9953683,21.9877132,Europe
Greece,2000,GRC,11082103.0,225054588928.0,102.999,5.15,0.458,0.277,33662.574,373.052,38.9953683,21.9877132,Europe
Greece,2001,GRC,11134447.0,236462129152.0,105.386,2.32,0.446,0.281,33771.344,376.025,38.9953683,21.9877132,Europe
Greece,2002,GRC,11182308.0,247945854976.0,105.021,-0.35,0.424,0.28,33657.684,376.371,38.9953683,21.9877132,Europe
Greece,2003,GRC,11218879.0,264671526912.0,109.09,3.87,0.412,0.275,35504.09,398.316,38.9953683,21.9877132,Europe
Greece,2004,GRC,11234993.0,280566759424.0,109.547,0.42,0.39,0.276,35445.484,398.23,38.9953683,21.9877132,Europe
Greece,2005,GRC,11224800.0,284786819072.0,113.931,4.0,0.4,0.286,35600.199,399.605,38.9953683,21.9877132,Europe
Greece,2006,GRC,11185231.0,303593193472.0,112.472,-1.28,0.37,0.274,36772.047,411.304,38.9953683,21.9877132,Europe
Greece,2007,GRC,11120371.0,316350857216.0,114.592,1.88,0.362,0.274,37709.895,419.348,38.9953683,21.9877132,Europe
Greece,2008,GRC,11040312.0,318127308800.0,111.125,-3.03,0.349,0.274,36872.102,407.079,38.9953683,21.9877132,Europe
Greece,2009,GRC,10959268.0,307180732416.0,104.355,-6.09,0.34,0.267,35830.66,392.678,38.9953683,21.9877132,Europe
Greece,2010,GRC,10887640.0,292966531072.0,97.361,-6.7,0.332,0.261,34374.145,374.253,38.9953683,21.9877132,Europe
Greece,2011,GRC,10829074.0,268611518464.0,94.55,-2.89,0.352,0.259,33813.902,366.173,38.9953683,21.9877132,Europe
Greece,2012,GRC,10781119.0,248992874496.0,91.431,-3.3,0.367,0.267,31966.342,344.633,38.9953683,21.9877132,Europe
Greece,2013,GRC,10740501.0,240930471936.0,81.736,-10.6,0.339,0.254,30180.496,324.154,38.9953683,21.9877132,Europe
Greece,2014,GRC,10701460.0,241776394240.0,78.662,-3.76,0.325,0.26,28477.066,304.746,38.9953683,21.9877132,Europe
Greece,2015,GRC,10659737.0,241242128384.0,74.961,-4.7,0.311,0.245,28922.803,308.309,38.9953683,21.9877132,Europe
Greece,2016,GRC,10615183.0,241653891072.0,71.373,-4.79,0.295,0.238,28499.703,302.53,38.9953683,21.9877132,Europe
Greece,2017,GRC,10569449.0,245290991616.0,74.855,4.88,0.305,0.238,24904.656,263.228,38.9953683,21.9877132,Europe
Greece,2018,GRC,10522244.0,250035847168.0,71.808,-4.07,0.287,0.228,30298.217,318.805,38.9953683,21.9877132,Europe
Hong Kong,1995,HKG,6084234.0,198024249344.0,31.267,0.6,0.158,0.173,29696.529,180.681,22.2793278,114.1628131,Asia
Hong Kong,1996,HKG,6185584.0,204853985280.0,28.909,-7.54,0.141,0.16,29195.469,180.591,22.2793278,114.1628131,Asia
Hong Kong,1997,HKG,6299912.0,213630222336.0,30.497,5.49,0.143,0.167,28999.312,182.693,22.2793278,114.1628131,Asia
Hong Kong,1998,HKG,6416996.0,199509311488.0,38.925,27.64,0.195,0.209,29021.955,186.234,22.2793278,114.1628131,Asia
Hong Kong,1999,HKG,6522461.0,202921197568.0,42.549,9.31,0.21,0.226,28918.801,188.622,22.2793278,114.1628131,Asia
Hong Kong,2000,HKG,6606328.0,216781242368.0,40.283,-5.33,0.186,0.204,29891.844,197.475,22.2793278,114.1628131,Asia
Hong Kong,2001,HKG,6664775.0,216306581504.0,37.802,-6.16,0.175,0.152,37423.652,249.42,22.2793278,114.1628131,Asia
Hong Kong,2002,HKG,6701771.0,218185318400.0,39.485,4.45,0.181,0.162,36323.613,243.433,22.2793278,114.1628131,Asia
Hong Kong,2003,HKG,6724687.0,223111692288.0,43.202,9.41,0.194,0.172,37385.449,251.405,22.2793278,114.1628131,Asia
Hong Kong,2004,HKG,6744563.0,240644194304.0,41.569,-3.78,0.173,0.148,41741.316,281.527,22.2793278,114.1628131,Asia
Hong Kong,2005,HKG,6769579.0,256420806656.0,43.731,5.2,0.17,0.162,39897.68,270.09,22.2793278,114.1628131,Asia
Hong Kong,2006,HKG,6802083.0,272324296704.0,41.915,-4.15,0.154,0.147,42009.555,285.752,22.2793278,114.1628131,Asia
Hong Kong,2007,HKG,6840017.0,287685148672.0,43.572,3.95,0.152,0.143,44446.449,304.014,22.2793278,114.1628131,Asia
Hong Kong,2008,HKG,6881861.0,291529719808.0,42.791,-1.79,0.147,0.151,41101.281,282.853,22.2793278,114.1628131,Asia
Hong Kong,2009,HKG,6924642.0,282158628864.0,41.579,-2.83,0.147,0.135,44602.789,308.858,22.2793278,114.1628131,Asia
Hong Kong,2010,HKG,6966324.0,298918510592.0,40.063,-3.65,0.134,0.125,46104.043,321.176,22.2793278,114.1628131,Asia
Hong Kong,2011,HKG,7006598.0,310881386496.0,43.15,7.7,0.139,0.131,47002.988,329.331,22.2793278,114.1628131,Asia
Hong Kong,2012,HKG,7046847.0,316167815168.0,42.742,-0.94,0.135,0.135,44912.207,316.489,22.2793278,114.1628131,Asia
Hong Kong,2013,HKG,7088780.0,325974589440.0,44.307,3.66,0.136,0.136,45854.832,325.055,22.2793278,114.1628131,Asia
Hong Kong,2014,HKG,7134668.0,334980448256.0,45.492,2.67,0.136,0.143,44463.977,317.236,22.2793278,114.1628131,Asia
Hong Kong,2015,HKG,7185992.0,342917120000.0,42.392,-6.81,0.124,0.13,45434.938,326.495,22.2793278,114.1628131,Asia
Hong Kong,2016,HKG,7243541.0,350065655808.0,43.389,2.35,0.124,0.13,46263.871,335.114,22.2793278,114.1628131,Asia
Hong Kong,2017,HKG,7306315.0,363336761344.0,42.553,-1.93,0.117,0.118,49203.285,359.495,22.2793278,114.1628131,Asia
Hong Kong,2018,HKG,7371728.0,373682634752.0,42.738,0.43,0.114,0.118,49333.898,363.676,22.2793278,114.1628131,Asia
